timestamp,Frequency 1,Frequency 2,Frequency 3,Frequency 4,Driven Avg Wheel Speed,Non-Driven Avg Wheel Speed,Ignition Compensation,Ignition Cut Percentage,RPM,TPS,Fuel Open Time,Ignition Angle,Driven Wheel Speed #1,Driven Wheel Speed #2,Non-Driven Wheel Speed #1,Non-Driven Wheel Speed #2,Barometer,MAP,Lambda,Pressure Type,Battery Volt,Air Temp,Coolant Temp,Temp Type,Analog Input #1,Analog Input #2,Analog Input #3,Analog Input #4,Analog Input #5,Analog Input #6,Analog Input #7,Analog Input #8
1721153514.002586,0.0,0.0,1344.0,0.0,67.3,0.0,0.0,0.0,11317.0,100.0,5.6,20.4,63.8,0.0,0.0,0.0,14.7,12.92,0.95,KPA,13.5,106.0,192.4,C,3.65,2.02,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.00315,0.0,0.0,1344.0,0.0,67.3,0.0,0.0,0.0,11317.0,100.0,5.6,20.4,67.7,0.0,0.0,0.0,14.7,12.92,0.95,KPA,13.5,106.0,192.4,C,3.65,2.02,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.0106544,0.0,0.0,1344.0,0.0,67.3,0.0,0.0,0.0,11317.0,100.0,5.6,20.4,67.7,0.0,0.0,0.0,14.7,12.64,0.95,KPA,13.5,106.0,192.4,C,3.65,2.02,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.0506065,0.0,0.0,1344.0,0.0,67.3,0.0,0.0,0.0,11476.0,100.0,5.49,21.0,67.7,0.0,0.0,0.0,14.7,12.64,0.95,KPA,13.5,106.0,192.4,C,3.65,2.02,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.0606108,0.0,0.0,1344.0,0.0,67.3,0.0,0.0,0.0,11476.0,100.0,5.49,21.0,67.7,0.0,0.0,0.0,14.7,12.55,0.95,KPA,13.5,106.0,192.4,C,3.65,2.02,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.0707312,0.0,0.0,1344.0,0.0,67.3,0.0,0.0,0.0,11476.0,100.0,5.49,21.0,67.7,0.0,0.0,0.0,14.7,12.55,0.95,KPA,13.5,106.0,192.4,C,3.69,2.03,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.0812435,0.0,0.0,1344.0,0.0,67.3,0.0,0.0,0.0,11476.0,100.0,5.49,21.0,67.7,0.0,0.0,0.0,14.7,12.55,0.95,KPA,13.5,106.0,192.4,C,3.69,2.03,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.0917368,0.0,0.0,1368.6,0.0,67.3,0.0,0.0,0.0,11476.0,100.0,5.49,21.0,67.7,0.0,0.0,0.0,14.7,12.55,0.95,KPA,13.5,106.0,192.4,C,3.69,2.03,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.0923111,0.0,0.0,1368.6,0.0,68.5,0.0,0.0,0.0,11476.0,100.0,5.49,21.0,67.7,0.0,0.0,0.0,14.7,12.55,0.95,KPA,13.5,106.0,192.4,C,3.69,2.03,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.1022952,0.0,0.0,1368.6,0.0,68.5,0.0,0.0,0.0,11383.0,100.0,5.52,20.8,67.7,0.0,0.0,0.0,14.7,12.55,0.95,KPA,13.5,106.0,192.4,C,3.69,2.03,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.1028671,0.0,0.0,1368.6,0.0,68.5,0.0,0.0,0.0,11383.0,100.0,5.52,20.8,67.7,0.0,0.0,0.0,14.7,12.55,0.95,KPA,13.5,106.0,192.4,C,3.69,2.03,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.1106024,0.0,0.0,1368.6,0.0,68.5,0.0,0.0,0.0,11383.0,100.0,5.52,20.8,67.7,0.0,0.0,0.0,14.7,12.52,0.96,KPA,13.5,106.0,192.4,C,3.69,2.03,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.1205962,0.0,0.0,1368.6,0.0,68.5,0.0,0.0,0.0,11383.0,100.0,5.52,20.8,67.7,0.0,0.0,0.0,14.7,12.52,0.96,KPA,13.5,106.0,192.4,C,3.69,2.03,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.1505995,0.0,0.0,1368.6,0.0,68.5,0.0,0.0,0.0,11230.0,100.0,5.59,20.4,67.7,0.0,0.0,0.0,14.7,12.52,0.96,KPA,13.5,106.0,192.4,C,3.69,2.03,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.160811,0.0,0.0,1368.6,0.0,68.5,0.0,0.0,0.0,11230.0,100.0,5.59,20.4,67.7,0.0,0.0,0.0,14.7,12.45,0.96,KPA,13.5,106.0,192.4,C,3.69,2.03,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.1714766,0.0,0.0,1368.6,0.0,68.5,0.0,0.0,0.0,11230.0,100.0,5.59,20.4,67.7,0.0,0.0,0.0,14.7,12.45,0.96,KPA,13.5,106.0,192.4,C,3.68,2.1,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.1821141,0.0,0.0,1368.6,0.0,68.5,0.0,0.0,0.0,11230.0,100.0,5.59,20.4,67.7,0.0,0.0,0.0,14.7,12.45,0.96,KPA,13.5,106.0,192.4,C,3.68,2.1,0.01,0.51,0.01,0.54,0.01,0.04
1721153514.1926744,0.0,0.0,1353.6,0.0,68.5,0.0,0.0,0.0,11230.0,100.0,5.59,20.4,67.7,0.0,0.0,0.0,14.7,12.45,0.96,KPA,13.5,106.0,192.4,C,3.68,2.1,0.01,0.51,0.01,0.54,0.01,0.04
1721153514.1932454,0.0,0.0,1353.6,0.0,67.7,0.0,0.0,0.0,11230.0,100.0,5.59,20.4,67.7,0.0,0.0,0.0,14.7,12.45,0.96,KPA,13.5,106.0,192.4,C,3.68,2.1,0.01,0.51,0.01,0.54,0.01,0.04
1721153514.2005906,0.0,0.0,1353.6,0.0,67.7,0.0,0.0,0.0,11389.0,100.0,5.54,20.7,67.7,0.0,0.0,0.0,14.7,12.45,0.96,KPA,13.5,106.0,192.4,C,3.68,2.1,0.01,0.51,0.01,0.54,0.01,0.04
1721153514.2011719,0.0,0.0,1353.6,0.0,67.7,0.0,0.0,0.0,11389.0,100.0,5.54,20.7,67.3,0.0,0.0,0.0,14.7,12.45,0.96,KPA,13.5,106.0,192.4,C,3.68,2.1,0.01,0.51,0.01,0.54,0.01,0.04
1721153514.2105985,0.0,0.0,1353.6,0.0,67.7,0.0,0.0,0.0,11389.0,100.0,5.54,20.7,67.3,0.0,0.0,0.0,14.7,12.56,0.96,KPA,13.5,106.0,192.4,C,3.68,2.1,0.01,0.51,0.01,0.54,0.01,0.04
1721153514.2505927,0.0,0.0,1353.6,0.0,67.7,0.0,0.0,0.0,11676.0,100.0,5.41,21.4,67.3,0.0,0.0,0.0,14.7,12.56,0.96,KPA,13.5,106.0,192.4,C,3.68,2.1,0.01,0.51,0.01,0.54,0.01,0.04
1721153514.2606003,0.0,0.0,1353.6,0.0,67.7,0.0,0.0,0.0,11676.0,100.0,5.41,21.4,67.3,0.0,0.0,0.0,14.7,12.52,0.97,KPA,13.5,106.0,192.4,C,3.68,2.1,0.01,0.51,0.01,0.54,0.01,0.04
1721153514.2705812,0.0,0.0,1353.6,0.0,67.7,0.0,0.0,0.0,11676.0,100.0,5.41,21.4,67.3,0.0,0.0,0.0,14.7,12.52,0.97,KPA,13.5,106.0,192.4,C,3.73,2.11,0.01,0.51,0.01,0.54,0.01,0.04
1721153514.2805955,0.0,0.0,1353.6,0.0,67.7,0.0,0.0,0.0,11676.0,100.0,5.41,21.4,67.3,0.0,0.0,0.0,14.7,12.52,0.97,KPA,13.5,106.0,192.4,C,3.73,2.11,0.01,0.51,0.01,0.55,0.01,0.04
1721153514.290748,0.0,0.0,1447.8,0.0,67.7,0.0,0.0,0.0,11676.0,100.0,5.41,21.4,67.3,0.0,0.0,0.0,14.7,12.52,0.97,KPA,13.5,106.0,192.4,C,3.73,2.11,0.01,0.51,0.01,0.55,0.01,0.04
1721153514.291326,0.0,0.0,1447.8,0.0,72.5,0.0,0.0,0.0,11676.0,100.0,5.41,21.4,67.3,0.0,0.0,0.0,14.7,12.52,0.97,KPA,13.5,106.0,192.4,C,3.73,2.11,0.01,0.51,0.01,0.55,0.01,0.04
1721153514.300942,0.0,0.0,1447.8,0.0,72.5,0.0,0.0,0.0,11761.0,84.5,5.39,21.8,67.3,0.0,0.0,0.0,14.7,12.52,0.97,KPA,13.5,106.0,192.4,C,3.73,2.11,0.01,0.51,0.01,0.55,0.01,0.04
1721153514.3015099,0.0,0.0,1447.8,0.0,72.5,0.0,0.0,0.0,11761.0,84.5,5.39,21.8,72.2,0.0,0.0,0.0,14.7,12.52,0.97,KPA,13.5,106.0,192.4,C,3.73,2.11,0.01,0.51,0.01,0.55,0.01,0.04
1721153514.3111277,0.0,0.0,1447.8,0.0,72.5,0.0,0.0,0.0,11761.0,84.5,5.39,21.8,72.2,0.0,0.0,0.0,14.7,11.97,0.96,KPA,13.5,106.0,192.4,C,3.73,2.11,0.01,0.51,0.01,0.55,0.01,0.04
1721153514.3514316,0.0,0.0,1447.8,0.0,72.5,0.0,0.0,0.0,11780.0,23.5,3.96,22.1,72.2,0.0,0.0,0.0,14.7,11.97,0.96,KPA,13.5,106.0,192.4,C,3.73,2.11,0.01,0.51,0.01,0.55,0.01,0.04
1721153514.3617117,0.0,0.0,1447.8,0.0,72.5,0.0,0.0,0.0,11780.0,23.5,3.96,22.1,72.2,0.0,0.0,0.0,14.7,8.1,0.95,KPA,13.5,106.0,192.4,C,3.73,2.11,0.01,0.51,0.01,0.55,0.01,0.04
1721153514.3720858,0.0,0.0,1447.8,0.0,72.5,0.0,0.0,0.0,11780.0,23.5,3.96,22.1,72.2,0.0,0.0,0.0,14.7,8.1,0.95,KPA,13.5,106.0,192.4,C,3.76,2.0,0.01,0.52,0.01,0.55,0.01,0.04
1721153514.382636,0.0,0.0,1447.8,0.0,72.5,0.0,0.0,0.0,11780.0,23.5,3.96,22.1,72.2,0.0,0.0,0.0,14.7,8.1,0.95,KPA,13.5,106.0,192.4,C,3.76,2.0,0.01,0.52,0.01,0.64,0.01,0.04
1721153514.3906069,0.0,0.0,1436.6,0.0,72.5,0.0,0.0,0.0,11780.0,23.5,3.96,22.1,72.2,0.0,0.0,0.0,14.7,8.1,0.95,KPA,13.5,106.0,192.4,C,3.76,2.0,0.01,0.52,0.01,0.64,0.01,0.04
1721153514.3911781,0.0,0.0,1436.6,0.0,71.9,0.0,0.0,0.0,11780.0,23.5,3.96,22.1,72.2,0.0,0.0,0.0,14.7,8.1,0.95,KPA,13.5,106.0,192.4,C,3.76,2.0,0.01,0.52,0.01,0.64,0.01,0.04
1721153514.40058,0.0,0.0,1436.6,0.0,71.9,0.0,0.0,0.0,11252.0,2.0,3.03,20.5,72.2,0.0,0.0,0.0,14.7,8.1,0.95,KPA,13.5,106.0,192.4,C,3.76,2.0,0.01,0.52,0.01,0.64,0.01,0.04
1721153514.4011438,0.0,0.0,1436.6,0.0,71.9,0.0,0.0,0.0,11252.0,2.0,3.03,20.5,69.8,0.0,0.0,0.0,14.7,8.1,0.95,KPA,13.5,106.0,192.4,C,3.76,2.0,0.01,0.52,0.01,0.64,0.01,0.04
1721153514.4105792,0.0,0.0,1436.6,0.0,71.9,0.0,0.0,0.0,11252.0,2.0,3.03,20.5,69.8,0.0,0.0,0.0,14.7,5.62,0.95,KPA,13.5,106.0,192.4,C,3.76,2.0,0.01,0.52,0.01,0.64,0.01,0.04
1721153514.4505837,0.0,0.0,1436.6,0.0,71.9,0.0,0.0,0.0,10711.0,1.9,2.48,20.1,69.8,0.0,0.0,0.0,14.7,5.62,0.95,KPA,13.5,106.0,192.4,C,3.76,2.0,0.01,0.52,0.01,0.64,0.01,0.04
1721153514.4605927,0.0,0.0,1436.6,0.0,71.9,0.0,0.0,0.0,10711.0,1.9,2.48,20.1,69.8,0.0,0.0,0.0,14.7,4.49,0.95,KPA,13.5,106.0,192.4,C,3.76,2.0,0.01,0.52,0.01,0.64,0.01,0.04
1721153514.4705725,0.0,0.0,1436.6,0.0,71.9,0.0,0.0,0.0,10711.0,1.9,2.48,20.1,69.8,0.0,0.0,0.0,14.7,4.49,0.95,KPA,13.5,106.0,192.4,C,3.78,2.02,0.01,0.56,0.01,0.64,0.01,0.04
1721153514.4820359,0.0,0.0,1436.6,0.0,71.9,0.0,0.0,0.0,10711.0,1.9,2.48,20.1,69.8,0.0,0.0,0.0,14.7,4.49,0.95,KPA,13.5,106.0,192.4,C,3.78,2.02,0.01,0.56,0.01,0.7,0.01,0.04
1721153514.4906187,0.0,0.0,1431.2,0.0,71.9,0.0,0.0,0.0,10711.0,1.9,2.48,20.1,69.8,0.0,0.0,0.0,14.7,4.49,0.95,KPA,13.5,106.0,192.4,C,3.78,2.02,0.01,0.56,0.01,0.7,0.01,0.04
1721153514.4911866,0.0,0.0,1431.2,0.0,71.6,0.0,0.0,0.0,10711.0,1.9,2.48,20.1,69.8,0.0,0.0,0.0,14.7,4.49,0.95,KPA,13.5,106.0,192.4,C,3.78,2.02,0.01,0.56,0.01,0.7,0.01,0.04
1721153514.5005815,0.0,0.0,1431.2,0.0,71.6,0.0,0.0,0.0,10155.0,1.9,2.33,18.9,69.8,0.0,0.0,0.0,14.7,4.49,0.95,KPA,13.5,106.0,192.4,C,3.78,2.02,0.01,0.56,0.01,0.7,0.01,0.04
1721153514.5011532,0.0,0.0,1431.2,0.0,71.6,0.0,0.0,0.0,10155.0,1.9,2.33,18.9,71.1,0.0,0.0,0.0,14.7,4.49,0.95,KPA,13.5,106.0,192.4,C,3.78,2.02,0.01,0.56,0.01,0.7,0.01,0.04
1721153514.5115957,0.0,0.0,1431.2,0.0,71.6,0.0,0.0,0.0,10155.0,1.9,2.33,18.9,71.1,0.0,0.0,0.0,14.7,3.88,0.96,KPA,13.5,106.0,192.4,C,3.78,2.02,0.01,0.56,0.01,0.7,0.01,0.04
1721153514.5505867,0.0,0.0,1431.2,0.0,71.6,0.0,0.0,0.0,8955.0,15.5,8.26,15.2,71.1,0.0,0.0,0.0,14.7,3.88,0.96,KPA,13.5,106.0,192.4,C,3.78,2.02,0.01,0.56,0.01,0.7,0.01,0.04
1721153514.5605872,0.0,0.0,1431.2,0.0,71.6,0.0,0.0,0.0,8955.0,15.5,8.26,15.2,71.1,0.0,0.0,0.0,14.7,4.29,0.96,KPA,13.5,106.0,192.4,C,3.78,2.02,0.01,0.56,0.01,0.7,0.01,0.04
1721153514.5705798,0.0,0.0,1431.2,0.0,71.6,0.0,0.0,0.0,8955.0,15.5,8.26,15.2,71.1,0.0,0.0,0.0,14.7,4.29,0.96,KPA,13.5,106.0,192.4,C,3.65,2.07,0.01,0.51,0.01,0.7,0.01,0.04
1721153514.5805814,0.0,0.0,1431.2,0.0,71.6,0.0,0.0,0.0,8955.0,15.5,8.26,15.2,71.1,0.0,0.0,0.0,14.7,4.29,0.96,KPA,13.5,106.0,192.4,C,3.65,2.07,0.01,0.51,0.01,0.56,0.01,0.04
1721153514.5921955,0.0,0.0,1237.6,0.0,71.6,0.0,0.0,0.0,8955.0,15.5,8.26,15.2,71.1,0.0,0.0,0.0,14.7,4.29,0.96,KPA,13.5,106.0,192.4,C,3.65,2.07,0.01,0.51,0.01,0.56,0.01,0.04
1721153514.5927682,0.0,0.0,1237.6,0.0,61.9,0.0,0.0,0.0,8955.0,15.5,8.26,15.2,71.1,0.0,0.0,0.0,14.7,4.29,0.96,KPA,13.5,106.0,192.4,C,3.65,2.07,0.01,0.51,0.01,0.56,0.01,0.04
1721153514.6005895,0.0,0.0,1237.6,0.0,61.9,0.0,0.0,0.0,8291.0,77.5,10.37,18.6,71.1,0.0,0.0,0.0,14.7,4.29,0.96,KPA,13.5,106.0,192.4,C,3.65,2.07,0.01,0.51,0.01,0.56,0.01,0.04
1721153514.601165,0.0,0.0,1237.6,0.0,61.9,0.0,0.0,0.0,8291.0,77.5,10.37,18.6,62.3,0.0,0.0,0.0,14.7,4.29,0.96,KPA,13.5,106.0,192.4,C,3.65,2.07,0.01,0.51,0.01,0.56,0.01,0.04
1721153514.6105785,0.0,0.0,1237.6,0.0,61.9,0.0,0.0,0.0,8291.0,77.5,10.37,18.6,62.3,0.0,0.0,0.0,14.7,10.89,0.96,KPA,13.5,106.0,192.4,C,3.65,2.07,0.01,0.51,0.01,0.56,0.01,0.04
1721153514.6505697,0.0,0.0,1237.6,0.0,61.9,0.0,0.0,0.0,8477.0,98.6,5.39,17.7,62.3,0.0,0.0,0.0,14.7,10.89,0.96,KPA,13.5,106.0,192.4,C,3.65,2.07,0.01,0.51,0.01,0.56,0.01,0.04
1721153514.6605725,0.0,0.0,1237.6,0.0,61.9,0.0,0.0,0.0,8477.0,98.6,5.39,17.7,62.3,0.0,0.0,0.0,14.7,13.71,0.97,KPA,13.5,106.0,192.4,C,3.65,2.07,0.01,0.51,0.01,0.56,0.01,0.04
1721153514.6705675,0.0,0.0,1237.6,0.0,61.9,0.0,0.0,0.0,8477.0,98.6,5.39,17.7,62.3,0.0,0.0,0.0,14.7,13.71,0.97,KPA,13.5,106.0,192.4,C,3.57,2.12,0.01,0.51,0.01,0.56,0.01,0.04
1721153514.6805787,0.0,0.0,1237.6,0.0,61.9,0.0,0.0,0.0,8477.0,98.6,5.39,17.7,62.3,0.0,0.0,0.0,14.7,13.71,0.97,KPA,13.5,106.0,192.4,C,3.57,2.12,0.01,0.51,0.01,0.58,0.01,0.04
1721153514.6905978,0.0,0.0,1378.6,0.0,61.9,0.0,0.0,0.0,8477.0,98.6,5.39,17.7,62.3,0.0,0.0,0.0,14.7,13.71,0.97,KPA,13.5,106.0,192.4,C,3.57,2.12,0.01,0.51,0.01,0.58,0.01,0.04
1721153514.6911583,0.0,0.0,1378.6,0.0,69.0,0.0,0.0,0.0,8477.0,98.6,5.39,17.7,62.3,0.0,0.0,0.0,14.7,13.71,0.97,KPA,13.5,106.0,192.4,C,3.57,2.12,0.01,0.51,0.01,0.58,0.01,0.04
1721153514.7006292,0.0,0.0,1378.6,0.0,69.0,0.0,0.0,0.0,9499.0,99.3,6.05,15.0,62.3,0.0,0.0,0.0,14.7,13.71,0.97,KPA,13.5,106.0,192.4,C,3.57,2.12,0.01,0.51,0.01,0.58,0.01,0.04
1721153514.701156,0.0,0.0,1378.6,0.0,69.0,0.0,0.0,0.0,9499.0,99.3,6.05,15.0,71.6,0.0,0.0,0.0,14.7,13.71,0.97,KPA,13.5,106.0,192.4,C,3.57,2.12,0.01,0.51,0.01,0.58,0.01,0.04
1721153514.7105727,0.0,0.0,1378.6,0.0,69.0,0.0,0.0,0.0,9499.0,99.3,6.05,15.0,71.6,0.0,0.0,0.0,14.7,13.39,0.96,KPA,13.5,106.0,192.4,C,3.57,2.12,0.01,0.51,0.01,0.58,0.01,0.04
1721153514.7505624,0.0,0.0,1378.6,0.0,69.0,0.0,0.0,0.0,10482.0,99.5,5.93,19.9,71.6,0.0,0.0,0.0,14.7,13.39,0.96,KPA,13.5,106.0,192.4,C,3.57,2.12,0.01,0.51,0.01,0.58,0.01,0.04
1721153514.761303,0.0,0.0,1378.6,0.0,69.0,0.0,0.0,0.0,10482.0,99.5,5.93,19.9,71.6,0.0,0.0,0.0,14.7,12.85,0.96,KPA,13.5,106.0,192.4,C,3.57,2.12,0.01,0.51,0.01,0.58,0.01,0.04
1721153514.7705576,0.0,0.0,1378.6,0.0,69.0,0.0,0.0,0.0,10482.0,99.5,5.93,19.9,71.6,0.0,0.0,0.0,14.7,12.85,0.96,KPA,13.5,106.0,192.4,C,3.72,2.1,0.01,0.51,0.01,0.58,0.01,0.04
1721153514.780581,0.0,0.0,1378.6,0.0,69.0,0.0,0.0,0.0,10482.0,99.5,5.93,19.9,71.6,0.0,0.0,0.0,14.7,12.85,0.96,KPA,13.5,106.0,192.4,C,3.72,2.1,0.01,0.51,0.01,0.54,0.01,0.04
1721153514.7914236,0.0,0.0,1470.4,0.0,69.0,0.0,0.0,0.0,10482.0,99.5,5.93,19.9,71.6,0.0,0.0,0.0,14.7,12.85,0.96,KPA,13.5,106.0,192.4,C,3.72,2.1,0.01,0.51,0.01,0.54,0.01,0.04
1721153514.7920084,0.0,0.0,1470.4,0.0,73.6,0.0,0.0,0.0,10482.0,99.5,5.93,19.9,71.6,0.0,0.0,0.0,14.7,12.85,0.96,KPA,13.5,106.0,192.4,C,3.72,2.1,0.01,0.51,0.01,0.54,0.01,0.04
1721153514.8005686,0.0,0.0,1470.4,0.0,73.6,0.0,0.0,0.0,9746.0,99.8,6.64,16.9,71.6,0.0,0.0,0.0,14.7,12.85,0.96,KPA,13.5,106.0,192.4,C,3.72,2.1,0.01,0.51,0.01,0.54,0.01,0.04
1721153514.8011398,0.0,0.0,1470.4,0.0,73.6,0.0,0.0,0.0,9746.0,99.8,6.64,16.9,72.2,0.0,0.0,0.0,14.7,12.85,0.96,KPA,13.5,106.0,192.4,C,3.72,2.1,0.01,0.51,0.01,0.54,0.01,0.04
1721153514.8105955,0.0,0.0,1470.4,0.0,73.6,0.0,0.0,0.0,9746.0,99.8,6.64,16.9,72.2,0.0,0.0,0.0,14.7,12.99,0.97,KPA,13.5,106.0,192.4,C,3.72,2.1,0.01,0.51,0.01,0.54,0.01,0.04
1721153514.8505695,0.0,0.0,1470.4,0.0,73.6,0.0,0.0,0.0,9513.0,99.7,6.2,15.7,72.2,0.0,0.0,0.0,14.7,12.99,0.97,KPA,13.5,106.0,192.4,C,3.72,2.1,0.01,0.51,0.01,0.54,0.01,0.04
1721153514.8605733,0.0,0.0,1470.4,0.0,73.6,0.0,0.0,0.0,9513.0,99.7,6.2,15.7,72.2,0.0,0.0,0.0,14.7,13.33,0.97,KPA,13.5,106.0,192.4,C,3.72,2.1,0.01,0.51,0.01,0.54,0.01,0.04
1721153514.872586,0.0,0.0,1470.4,0.0,73.6,0.0,0.0,0.0,9513.0,99.7,6.2,15.7,72.2,0.0,0.0,0.0,14.7,13.33,0.97,KPA,13.5,106.0,192.4,C,3.66,2.09,0.01,0.51,0.01,0.54,0.01,0.04
1721153514.8805828,0.0,0.0,1470.4,0.0,73.6,0.0,0.0,0.0,9513.0,99.7,6.2,15.7,72.2,0.0,0.0,0.0,14.7,13.33,0.97,KPA,13.5,106.0,192.4,C,3.66,2.09,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.8911896,0.0,0.0,1453.4,0.0,73.6,0.0,0.0,0.0,9513.0,99.7,6.2,15.7,72.2,0.0,0.0,0.0,14.7,13.33,0.97,KPA,13.5,106.0,192.4,C,3.66,2.09,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.89177,0.0,0.0,1453.4,0.0,72.7,0.0,0.0,0.0,9513.0,99.7,6.2,15.7,72.2,0.0,0.0,0.0,14.7,13.33,0.97,KPA,13.5,106.0,192.4,C,3.66,2.09,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.900569,0.0,0.0,1453.4,0.0,72.7,0.0,0.0,0.0,9623.0,99.8,6.22,16.3,72.2,0.0,0.0,0.0,14.7,13.33,0.97,KPA,13.5,106.0,192.4,C,3.66,2.09,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.9011393,0.0,0.0,1453.4,0.0,72.7,0.0,0.0,0.0,9623.0,99.8,6.22,16.3,70.8,0.0,0.0,0.0,14.7,13.33,0.97,KPA,13.5,106.0,192.4,C,3.66,2.09,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.910569,0.0,0.0,1453.4,0.0,72.7,0.0,0.0,0.0,9623.0,99.8,6.22,16.3,70.8,0.0,0.0,0.0,14.7,13.44,0.96,KPA,13.5,106.0,192.4,C,3.66,2.09,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.950571,0.0,0.0,1453.4,0.0,72.7,0.0,0.0,0.0,9729.0,99.5,6.76,16.6,70.8,0.0,0.0,0.0,14.7,13.44,0.96,KPA,13.5,106.0,192.4,C,3.66,2.09,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.9605587,0.0,0.0,1453.4,0.0,72.7,0.0,0.0,0.0,9729.0,99.5,6.76,16.6,70.8,0.0,0.0,0.0,14.7,13.23,0.96,KPA,13.5,106.0,192.4,C,3.66,2.09,0.01,0.51,0.01,0.53,0.01,0.04
1721153514.9718626,0.0,0.0,1453.4,0.0,72.7,0.0,0.0,0.0,9729.0,99.5,6.76,16.6,70.8,0.0,0.0,0.0,14.7,13.23,0.96,KPA,13.5,106.0,192.4,C,3.72,2.07,0.01,0.54,0.01,0.53,0.01,0.04
1721153514.9805536,0.0,0.0,1453.4,0.0,72.7,0.0,0.0,0.0,9729.0,99.5,6.76,16.6,70.8,0.0,0.0,0.0,14.7,13.23,0.96,KPA,13.5,106.0,192.4,C,3.72,2.07,0.01,0.54,0.01,0.88,0.01,0.04
1721153514.990838,0.0,0.0,1388.8,0.0,72.7,0.0,0.0,0.0,9729.0,99.5,6.76,16.6,70.8,0.0,0.0,0.0,14.7,13.23,0.96,KPA,13.5,106.0,192.4,C,3.72,2.07,0.01,0.54,0.01,0.88,0.01,0.04
1721153514.9914238,0.0,0.0,1388.8,0.0,69.5,0.0,0.0,0.0,9729.0,99.5,6.76,16.6,70.8,0.0,0.0,0.0,14.7,13.23,0.96,KPA,13.5,106.0,192.4,C,3.72,2.07,0.01,0.54,0.01,0.88,0.01,0.04
1721153515.0005527,0.0,0.0,1388.8,0.0,69.5,0.0,0.0,0.0,9382.0,54.6,5.62,15.4,70.8,0.0,0.0,0.0,14.7,13.23,0.96,KPA,13.5,106.0,192.4,C,3.72,2.07,0.01,0.54,0.01,0.88,0.01,0.04
1721153515.0011303,0.0,0.0,1388.8,0.0,69.5,0.0,0.0,0.0,9382.0,54.6,5.62,15.4,69.5,0.0,0.0,0.0,14.7,13.23,0.96,KPA,13.5,106.0,192.4,C,3.72,2.07,0.01,0.54,0.01,0.88,0.01,0.04
1721153515.010565,0.0,0.0,1388.8,0.0,69.5,0.0,0.0,0.0,9382.0,54.6,5.62,15.4,69.5,0.0,0.0,0.0,14.7,11.22,0.96,KPA,13.5,106.0,192.4,C,3.72,2.07,0.01,0.54,0.01,0.88,0.01,0.04
1721153515.0515459,0.0,0.0,1388.8,0.0,69.5,0.0,0.0,0.0,8468.0,17.6,2.83,16.9,69.5,0.0,0.0,0.0,14.7,11.22,0.96,KPA,13.5,106.0,192.4,C,3.72,2.07,0.01,0.54,0.01,0.88,0.01,0.04
1721153515.0605724,0.0,0.0,1388.8,0.0,69.5,0.0,0.0,0.0,8468.0,17.6,2.83,16.9,69.5,0.0,0.0,0.0,14.7,8.33,0.96,KPA,13.5,106.0,192.4,C,3.72,2.07,0.01,0.54,0.01,0.88,0.01,0.04
1721153515.070544,0.0,0.0,1388.8,0.0,69.5,0.0,0.0,0.0,8468.0,17.6,2.83,16.9,69.5,0.0,0.0,0.0,14.7,8.33,0.96,KPA,13.5,106.0,192.4,C,3.48,2.06,0.01,0.71,0.01,0.88,0.01,0.04
1721153515.0805626,0.0,0.0,1388.8,0.0,69.5,0.0,0.0,0.0,8468.0,17.6,2.83,16.9,69.5,0.0,0.0,0.0,14.7,8.33,0.96,KPA,13.5,106.0,192.4,C,3.48,2.06,0.01,0.71,0.01,1.31,0.01,0.04
1721153515.0905685,0.0,0.0,1245.8,0.0,69.5,0.0,0.0,0.0,8468.0,17.6,2.83,16.9,69.5,0.0,0.0,0.0,14.7,8.33,0.96,KPA,13.5,106.0,192.4,C,3.48,2.06,0.01,0.71,0.01,1.31,0.01,0.04
1721153515.091149,0.0,0.0,1245.8,0.0,62.3,0.0,0.0,0.0,8468.0,17.6,2.83,16.9,69.5,0.0,0.0,0.0,14.7,8.33,0.96,KPA,13.5,106.0,192.4,C,3.48,2.06,0.01,0.71,0.01,1.31,0.01,0.04
