timestamp,Frequency 1,Frequency 2,Frequency 3,Frequency 4,Driven Avg Wheel Speed,Non-Driven Avg Wheel Speed,Ignition Compensation,Ignition Cut Percentage,RPM,TPS,Fuel Open Time,Ignition Angle,Driven Wheel Speed #1,Driven Wheel Speed #2,Non-Driven Wheel Speed #1,Non-Driven Wheel Speed #2,Barometer,MAP,Lambda,Pressure Type,Analog Input #1,Analog Input #2,Analog Input #3,Analog Input #4,Analog Input #5,Analog Input #6,Analog Input #7,Analog Input #8,Battery Volt,Air Temp,Coolant Temp,Temp Type
1721152735.2857475,0.0,0.0,747.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152735.2863157,,,,,37.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152735.2957325,,,,,,,,,6306.0,26.6,2.9,24.2,,,,,,,,,,,,,,,,,,,,
1721152735.2963064,,,,,,,,,,,,,37.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152735.305729,,,,,,,,,,,,,,,,,14.7,10.42,0.82,KPA,,,,,,,,,,,,
1721152735.345757,,,,,,,,,6253.0,26.6,2.89,23.6,,,,,,,,,,,,,,,,,,,,
1721152735.3557417,,,,,,,,,,,,,,,,,14.7,10.44,0.82,KPA,,,,,,,,,,,,
1721152735.3657246,,,,,,,,,,,,,,,,,,,,,3.25,1.03,0.01,0.51,,,,,,,,
1721152735.375736,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.54,0.01,0.04,,,,
1721152735.3857484,0.0,0.0,753.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152735.3863225,,,,,37.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152735.3957355,,,,,,,,,6308.0,26.5,3.18,23.8,,,,,,,,,,,,,,,,,,,,
1721152735.396304,,,,,,,,,,,,,37.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152735.405725,,,,,,,,,,,,,,,,,14.7,10.49,0.82,KPA,,,,,,,,,,,,
1721152735.4470043,,,,,,,,,6448.0,26.5,2.92,25.0,,,,,,,,,,,,,,,,,,,,
1721152735.4562314,,,,,,,,,,,,,,,,,14.7,10.52,0.83,KPA,,,,,,,,,,,,
1721152735.4657333,,,,,,,,,,,,,,,,,,,,,3.28,1.11,0.01,0.51,,,,,,,,
1721152735.4757354,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.54,0.01,0.04,,,,
1721152735.4857361,0.0,0.0,771.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152735.4863136,,,,,38.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152735.495727,,,,,,,,,6550.0,24.5,2.94,25.0,,,,,,,,,,,,,,,,,,,,
1721152735.4963052,,,,,,,,,,,,,40.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152735.505732,,,,,,,,,,,,,,,,,14.7,10.44,0.83,KPA,,,,,,,,,,,,
1721152735.5457327,,,,,,,,,6455.0,18.8,2.92,25.0,,,,,,,,,,,,,,,,,,,,
1721152735.5557356,,,,,,,,,,,,,,,,,14.7,9.76,0.83,KPA,,,,,,,,,,,,
1721152735.5673637,,,,,,,,,,,,,,,,,,,,,3.31,1.11,0.01,0.51,,,,,,,,
1721152735.5770266,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.54,0.01,0.04,,,,
1721152735.5867674,0.0,0.0,728.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152735.5873299,,,,,36.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152735.5965915,,,,,,,,,6095.0,15.9,2.88,22.7,,,,,,,,,,,,,,,,,,,,
1721152735.5971534,,,,,,,,,,,,,36.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152735.6065574,,,,,,,,,,,,,,,,,14.7,9.31,0.83,KPA,,,,,,,,,,,,
1721152735.6472375,,,,,,,,,5834.0,15.4,2.89,20.4,,,,,,,,,,,,,,,,,,,,
1721152735.6576083,,,,,,,,,,,,,,,,,14.7,9.13,0.84,KPA,,,,,,,,,,,,
1721152735.6657112,,,,,,,,,,,,,,,,,,,,,2.96,1.18,0.01,0.51,,,,,,,,
1721152735.675711,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.54,0.01,0.04,,,,
1721152735.685726,0.0,0.0,681.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152735.6862972,,,,,34.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152735.6957157,,,,,,,,,5670.0,15.2,3.17,20.0,,,,,,,,,,,,,,,,,,,,
1721152735.6962876,,,,,,,,,,,,,34.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152735.7057083,,,,,,,,,,,,,,,,,14.7,9.19,0.85,KPA,,,,,,,,,,,,
1721152735.7457097,,,,,,,,,5479.0,15.2,2.9,20.0,,,,,,,,,,,,,,,,,,,,
1721152735.7557187,,,,,,,,,,,,,,,,,14.7,9.17,0.89,KPA,,,,,,,,,,,,
1721152735.7657087,,,,,,,,,,,,,,,,,,,,,2.88,1.59,0.01,0.51,,,,,,,,
1721152735.7768924,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.54,0.01,0.04,,,,
1721152735.7857547,0.0,0.0,683.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152735.7863033,,,,,34.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152735.7957475,,,,,,,,,5310.0,15.1,3.22,20.0,,,,,,,,,,,,,,,,,,,,
1721152735.7963057,,,,,,,,,,,,,31.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152735.805731,,,,,,,,,,,,,,,,,14.7,9.39,0.92,KPA,,,,,,,,,,,,
1721152735.8457258,,,,,,,,,5423.0,15.1,2.95,20.0,,,,,,,,,,,,,,,,,,,,
1721152735.855707,,,,,,,,,,,,,,,,,14.7,9.3,0.92,KPA,,,,,,,,,,,,
1721152735.866305,,,,,,,,,,,,,,,,,,,,,2.79,1.75,0.01,0.5,,,,,,,,
1721152735.8770015,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.55,0.01,0.04,,,,
1721152735.887696,0.0,0.0,664.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152735.8882704,,,,,33.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152735.8957055,,,,,,,,,5626.0,15.1,2.91,20.0,,,,,,,,,,,,,,,,,,,,
1721152735.8962762,,,,,,,,,,,,,33.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152735.9057038,,,,,,,,,,,,,,,,,14.7,9.25,0.91,KPA,,,,,,,,,,,,
1721152735.9457145,,,,,,,,,5588.0,12.8,2.92,20.0,,,,,,,,,,,,,,,,,,,,
1721152735.9557095,,,,,,,,,,,,,,,,,14.7,9.21,0.92,KPA,,,,,,,,,,,,
1721152735.9656973,,,,,,,,,,,,,,,,,,,,,2.86,1.74,0.01,0.51,,,,,,,,
1721152735.9757144,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.55,0.01,0.04,,,,
1721152735.9857123,0.0,0.0,656.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152735.9862914,,,,,32.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152735.9957163,,,,,,,,,5512.0,10.6,2.76,20.0,,,,,,,,,,,,,,,,,,,,
1721152735.996288,,,,,,,,,,,,,32.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152736.006034,,,,,,,,,,,,,,,,,14.7,8.91,0.92,KPA,,,,,,,,,,,,
1721152736.0456996,,,,,,,,,5497.0,10.4,2.69,20.0,,,,,,,,,,,,,,,,,,,,
1721152736.0556948,,,,,,,,,,,,,,,,,14.7,8.46,0.91,KPA,,,,,,,,,,,,
1721152736.0657096,,,,,,,,,,,,,,,,,,,,,2.7,1.72,0.01,0.51,,,,,,,,
1721152736.075721,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.55,0.01,0.04,,,,
1721152736.0857365,0.0,0.0,653.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152736.0863047,,,,,32.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152736.095718,,,,,,,,,5463.0,10.4,2.56,20.0,,,,,,,,,,,,,,,,,,,,
1721152736.0962827,,,,,,,,,,,,,32.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152736.1057212,,,,,,,,,,,,,,,,,14.7,8.26,0.91,KPA,,,,,,,,,,,,
1721152736.1156914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,102.4,199.6,C
1721152736.145698,,,,,,,,,5406.0,11.6,4.18,20.0,,,,,,,,,,,,,,,,,,,,
1721152736.1556985,,,,,,,,,,,,,,,,,14.7,8.39,0.91,KPA,,,,,,,,,,,,
1721152736.1656873,,,,,,,,,,,,,,,,,,,,,2.7,1.72,0.01,0.5,,,,,,,,
1721152736.1757,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.54,0.01,0.04,,,,
1721152736.1857104,0.0,0.0,646.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152736.186289,,,,,32.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152736.1957028,,,,,,,,,5352.0,11.7,2.56,20.0,,,,,,,,,,,,,,,,,,,,
1721152736.1962836,,,,,,,,,,,,,32.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152736.2057025,,,,,,,,,,,,,,,,,14.7,8.39,0.91,KPA,,,,,,,,,,,,
1721152736.2456796,,,,,,,,,5331.0,12.0,3.05,20.0,,,,,,,,,,,,,,,,,,,,
1721152736.2556853,,,,,,,,,,,,,,,,,14.7,8.43,0.91,KPA,,,,,,,,,,,,
1721152736.2657022,,,,,,,,,,,,,,,,,,,,,2.83,1.73,0.01,0.51,,,,,,,,
1721152736.275702,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.55,0.01,0.04,,,,
1721152736.285714,0.0,0.0,634.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152736.2862885,,,,,31.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152736.295687,,,,,,,,,5283.0,12.3,2.7,20.0,,,,,,,,,,,,,,,,,,,,
1721152736.2962701,,,,,,,,,,,,,31.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152736.3060744,,,,,,,,,,,,,,,,,14.7,8.57,0.92,KPA,,,,,,,,,,,,
1721152736.3456879,,,,,,,,,5250.0,12.3,2.79,20.1,,,,,,,,,,,,,,,,,,,,
1721152736.3556828,,,,,,,,,,,,,,,,,14.7,8.69,0.93,KPA,,,,,,,,,,,,
1721152736.3656733,,,,,,,,,,,,,,,,,,,,,2.71,1.82,0.01,0.51,,,,,,,,
1721152736.3756814,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.55,0.01,0.04,,,,
1721152736.386286,0.0,0.0,615.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152736.3868458,,,,,30.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152736.3977387,,,,,,,,,5212.0,12.5,2.75,20.0,,,,,,,,,,,,,,,,,,,,
1721152736.39831,,,,,,,,,,,,,31.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152736.40572,,,,,,,,,,,,,,,,,14.7,8.86,0.93,KPA,,,,,,,,,,,,
1721152736.445704,,,,,,,,,5190.0,12.5,2.99,20.2,,,,,,,,,,,,,,,,,,,,
1721152736.4556866,,,,,,,,,,,,,,,,,14.7,8.89,0.94,KPA,,,,,,,,,,,,
1721152736.4669642,,,,,,,,,,,,,,,,,,,,,2.57,1.9,0.01,0.51,,,,,,,,
1721152736.4756913,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.54,0.01,0.04,,,,
1721152736.4857035,0.0,0.0,622.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152736.486291,,,,,31.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152736.4956875,,,,,,,,,5138.0,12.6,2.72,20.3,,,,,,,,,,,,,,,,,,,,
1721152736.496266,,,,,,,,,,,,,30.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152736.5056884,,,,,,,,,,,,,,,,,14.7,8.85,0.94,KPA,,,,,,,,,,,,
1721152736.545692,,,,,,,,,5128.0,12.6,2.73,20.6,,,,,,,,,,,,,,,,,,,,
1721152736.5556862,,,,,,,,,,,,,,,,,14.7,8.99,0.95,KPA,,,,,,,,,,,,
1721152736.565676,,,,,,,,,,,,,,,,,,,,,2.56,2.01,0.01,0.51,,,,,,,,
1721152736.5756917,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.55,0.01,0.04,,,,
1721152736.5856824,0.0,0.0,619.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152736.5862849,,,,,31.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152736.5956933,,,,,,,,,5160.0,12.6,2.76,20.4,,,,,,,,,,,,,,,,,,,,
1721152736.596267,,,,,,,,,,,,,30.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152736.6068063,,,,,,,,,,,,,,,,,14.7,8.94,0.96,KPA,,,,,,,,,,,,
1721152736.6456842,,,,,,,,,5100.0,12.6,2.78,20.4,,,,,,,,,,,,,,,,,,,,
1721152736.655678,,,,,,,,,,,,,,,,,14.7,9.23,0.97,KPA,,,,,,,,,,,,
1721152736.6656718,,,,,,,,,,,,,,,,,,,,,2.53,2.16,0.01,0.51,,,,,,,,
1721152736.677046,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.55,0.01,0.04,,,,
1721152736.6856813,0.0,0.0,606.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152736.686269,,,,,30.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152736.6956687,,,,,,,,,5099.0,12.6,2.77,20.5,,,,,,,,,,,,,,,,,,,,
1721152736.696245,,,,,,,,,,,,,30.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152736.705674,,,,,,,,,,,,,,,,,14.7,9.21,0.98,KPA,,,,,,,,,,,,
1721152736.7456667,,,,,,,,,5081.0,12.6,2.69,20.8,,,,,,,,,,,,,,,,,,,,
1721152736.755659,,,,,,,,,,,,,,,,,14.7,9.09,0.98,KPA,,,,,,,,,,,,
1721152736.7656693,,,,,,,,,,,,,,,,,,,,,2.66,2.22,0.01,0.51,,,,,,,,
1721152736.775699,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.55,0.01,0.04,,,,
1721152736.7857296,0.0,0.0,603.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152736.7863092,,,,,30.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152736.7957046,,,,,,,,,5076.0,12.6,2.72,20.7,,,,,,,,,,,,,,,,,,,,
1721152736.7963066,,,,,,,,,,,,,29.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152736.806853,,,,,,,,,,,,,,,,,14.7,8.95,0.99,KPA,,,,,,,,,,,,
1721152736.8456848,,,,,,,,,5078.0,12.6,2.72,20.7,,,,,,,,,,,,,,,,,,,,
1721152736.8556888,,,,,,,,,,,,,,,,,14.7,9.02,1.0,KPA,,,,,,,,,,,,
1721152736.8657615,,,,,,,,,,,,,,,,,,,,,2.76,2.38,0.01,0.51,,,,,,,,
1721152736.8775852,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.55,0.01,0.04,,,,
1721152736.8857145,0.0,0.0,593.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152736.886296,,,,,29.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152736.8956902,,,,,,,,,5089.0,12.6,2.73,20.7,,,,,,,,,,,,,,,,,,,,
1721152736.8962631,,,,,,,,,,,,,29.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152736.9057102,,,,,,,,,,,,,,,,,14.7,8.97,1.01,KPA,,,,,,,,,,,,
1721152736.9456863,,,,,,,,,5120.0,12.6,2.71,20.7,,,,,,,,,,,,,,,,,,,,
1721152736.955675,,,,,,,,,,,,,,,,,14.7,8.98,1.03,KPA,,,,,,,,,,,,
1721152736.9656765,,,,,,,,,,,,,,,,,,,,,2.61,2.6,0.01,0.51,,,,,,,,
1721152736.9756756,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152736.9856844,0.0,0.0,616.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152736.9862633,,,,,30.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152736.9956608,,,,,,,,,5092.0,12.6,2.92,20.8,,,,,,,,,,,,,,,,,,,,
1721152736.9962409,,,,,,,,,,,,,30.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152737.007063,,,,,,,,,,,,,,,,,14.7,8.98,1.04,KPA,,,,,,,,,,,,
1721152737.0456586,,,,,,,,,5097.0,12.6,2.76,20.5,,,,,,,,,,,,,,,,,,,,
1721152737.0556724,,,,,,,,,,,,,,,,,14.7,8.97,1.04,KPA,,,,,,,,,,,,
1721152737.0659044,,,,,,,,,,,,,,,,,,,,,2.49,2.67,0.01,0.51,,,,,,,,
1721152737.0756724,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.55,0.01,0.04,,,,
1721152737.085673,0.0,0.0,618.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152737.0862777,,,,,30.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152737.0956538,,,,,,,,,5085.0,12.6,2.7,20.8,,,,,,,,,,,,,,,,,,,,
1721152737.0962296,,,,,,,,,,,,,30.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152737.1056626,,,,,,,,,,,,,,,,,14.7,8.99,1.04,KPA,,,,,,,,,,,,
1721152737.1156497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,102.4,199.6,C
1721152737.1456707,,,,,,,,,5104.0,12.6,2.72,20.7,,,,,,,,,,,,,,,,,,,,
1721152737.1556761,,,,,,,,,,,,,,,,,14.7,8.95,1.05,KPA,,,,,,,,,,,,
1721152737.1656473,,,,,,,,,,,,,,,,,,,,,2.54,2.69,0.01,0.51,,,,,,,,
1721152737.175661,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152737.1856692,0.0,0.0,598.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152737.1862648,,,,,29.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152737.196423,,,,,,,,,4924.0,12.6,2.61,21.3,,,,,,,,,,,,,,,,,,,,
1721152737.1970007,,,,,,,,,,,,,29.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152737.2056575,,,,,,,,,,,,,,,,,14.7,9.13,1.05,KPA,,,,,,,,,,,,
1721152737.245666,,,,,,,,,4865.0,12.6,2.51,21.9,,,,,,,,,,,,,,,,,,,,
1721152737.2556572,,,,,,,,,,,,,,,,,14.7,9.06,1.05,KPA,,,,,,,,,,,,
1721152737.2656496,,,,,,,,,,,,,,,,,,,,,2.54,2.75,0.01,0.51,,,,,,,,
1721152737.2757053,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.55,0.01,0.04,,,,
1721152737.2856874,0.0,0.0,588.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152737.2862725,,,,,29.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152737.2956648,,,,,,,,,4907.0,12.6,2.55,21.7,,,,,,,,,,,,,,,,,,,,
1721152737.2962492,,,,,,,,,,,,,29.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152737.3068085,,,,,,,,,,,,,,,,,14.7,8.91,1.05,KPA,,,,,,,,,,,,
1721152737.3456967,,,,,,,,,4909.0,12.6,2.55,21.7,,,,,,,,,,,,,,,,,,,,
1721152737.3556793,,,,,,,,,,,,,,,,,14.7,8.98,1.05,KPA,,,,,,,,,,,,
1721152737.365669,,,,,,,,,,,,,,,,,,,,,2.55,2.75,0.01,0.51,,,,,,,,
1721152737.3756762,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.55,0.01,0.04,,,,
1721152737.385667,0.0,0.0,576.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152737.386262,,,,,28.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152737.3956535,,,,,,,,,4849.0,12.6,2.5,21.9,,,,,,,,,,,,,,,,,,,,
1721152737.3962226,,,,,,,,,,,,,29.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152737.4056458,,,,,,,,,,,,,,,,,14.7,9.06,1.06,KPA,,,,,,,,,,,,
1721152737.4456525,,,,,,,,,4904.0,12.6,2.53,21.8,,,,,,,,,,,,,,,,,,,,
1721152737.4556417,,,,,,,,,,,,,,,,,14.7,8.94,1.07,KPA,,,,,,,,,,,,
1721152737.466015,,,,,,,,,,,,,,,,,,,,,2.59,2.9,0.01,0.51,,,,,,,,
1721152737.4756744,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.55,0.01,0.04,,,,
1721152737.4856567,0.0,0.0,596.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152737.486229,,,,,29.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152737.495653,,,,,,,,,4933.0,12.6,2.55,21.6,,,,,,,,,,,,,,,,,,,,
1721152737.4962192,,,,,,,,,,,,,29.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152737.5056925,,,,,,,,,,,,,,,,,14.7,8.86,1.09,KPA,,,,,,,,,,,,
1721152737.5456576,,,,,,,,,4882.0,12.6,2.54,21.7,,,,,,,,,,,,,,,,,,,,
1721152737.5556421,,,,,,,,,,,,,,,,,14.7,8.86,1.1,KPA,,,,,,,,,,,,
1721152737.5656354,,,,,,,,,,,,,,,,,,,,,2.51,3.07,0.01,0.51,,,,,,,,
1721152737.5762,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152737.5856426,0.0,0.0,584.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152737.5862293,,,,,29.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152737.5956407,,,,,,,,,4866.0,12.6,2.49,22.0,,,,,,,,,,,,,,,,,,,,
1721152737.5962157,,,,,,,,,,,,,29.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152737.6056366,,,,,,,,,,,,,,,,,14.7,8.86,1.09,KPA,,,,,,,,,,,,
1721152737.6456563,,,,,,,,,4862.0,12.6,2.49,22.0,,,,,,,,,,,,,,,,,,,,
1721152737.6556408,,,,,,,,,,,,,,,,,14.7,8.87,1.09,KPA,,,,,,,,,,,,
1721152737.6656215,,,,,,,,,,,,,,,,,,,,,2.52,3.03,0.01,0.51,,,,,,,,
1721152737.6756585,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152737.6874685,0.0,0.0,580.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152737.6880403,,,,,29.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152737.695638,,,,,,,,,4843.0,12.6,2.49,22.1,,,,,,,,,,,,,,,,,,,,
1721152737.696216,,,,,,,,,,,,,28.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152737.7056398,,,,,,,,,,,,,,,,,14.7,8.91,1.09,KPA,,,,,,,,,,,,
1721152737.7456293,,,,,,,,,4865.0,12.6,2.52,21.9,,,,,,,,,,,,,,,,,,,,
1721152737.7556326,,,,,,,,,,,,,,,,,14.7,8.83,1.09,KPA,,,,,,,,,,,,
1721152737.7656128,,,,,,,,,,,,,,,,,,,,,2.47,2.99,0.01,0.51,,,,,,,,
1721152737.7756329,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152737.786555,0.0,0.0,576.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152737.7871363,,,,,28.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152737.7956176,,,,,,,,,4835.0,12.6,2.46,22.2,,,,,,,,,,,,,,,,,,,,
1721152737.7961872,,,,,,,,,,,,,29.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152737.8056247,,,,,,,,,,,,,,,,,14.7,8.87,1.08,KPA,,,,,,,,,,,,
1721152737.8456357,,,,,,,,,4810.0,12.6,2.46,22.2,,,,,,,,,,,,,,,,,,,,
1721152737.8556345,,,,,,,,,,,,,,,,,14.7,8.86,1.07,KPA,,,,,,,,,,,,
1721152737.8656063,,,,,,,,,,,,,,,,,,,,,2.53,2.91,0.01,0.51,,,,,,,,
1721152737.8756325,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152737.8862016,0.0,0.0,580.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152737.8867724,,,,,29.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152737.8956172,,,,,,,,,4831.0,12.7,2.47,22.2,,,,,,,,,,,,,,,,,,,,
1721152737.8961904,,,,,,,,,,,,,29.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152737.9056292,,,,,,,,,,,,,,,,,14.7,8.79,1.08,KPA,,,,,,,,,,,,
1721152737.9456217,,,,,,,,,4821.0,12.6,2.48,22.1,,,,,,,,,,,,,,,,,,,,
1721152737.9556165,,,,,,,,,,,,,,,,,14.7,8.87,1.08,KPA,,,,,,,,,,,,
1721152737.9656696,,,,,,,,,,,,,,,,,,,,,2.55,2.94,0.01,0.51,,,,,,,,
1721152737.975671,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152737.9856753,0.0,0.0,581.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152737.986262,,,,,29.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152737.9956398,,,,,,,,,4807.0,12.6,2.48,22.2,,,,,,,,,,,,,,,,,,,,
1721152737.9961932,,,,,,,,,,,,,28.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152738.0056138,,,,,,,,,,,,,,,,,14.7,8.83,1.08,KPA,,,,,,,,,,,,
1721152738.0456076,,,,,,,,,4753.0,12.6,2.41,22.5,,,,,,,,,,,,,,,,,,,,
1721152738.0556161,,,,,,,,,,,,,,,,,14.7,8.85,1.08,KPA,,,,,,,,,,,,
1721152738.0656085,,,,,,,,,,,,,,,,,,,,,2.53,2.93,0.01,0.51,,,,,,,,
1721152738.075622,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152738.0862231,0.0,0.0,568.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152738.086792,,,,,28.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152738.0956223,,,,,,,,,4776.0,12.6,2.48,22.3,,,,,,,,,,,,,,,,,,,,
1721152738.0961936,,,,,,,,,,,,,28.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152738.105632,,,,,,,,,,,,,,,,,14.7,8.85,1.08,KPA,,,,,,,,,,,,
